10/4/2016 2:05:49 PM,HQ,10.10.3.50,40.7,13.8
10/4/2016 1:45:49 PM,HQ,10.10.3.50,60.1,36.3
10/4/2016 2:15:49 PM,HQ,10.10.3.50,39.5,11.7
10/4/2016 2:25:49 PM,HQ,10.10.3.50,39.5,6.0
10/4/2016 2:45:49 PM,HQ,10.10.3.50,34.3,5.0
10/4/2016 2:35:49 PM,HQ,10.10.3.50,40.6,5.5
10/4/2016 2:55:50 PM,HQ,10.10.3.50,46.7,23.3
10/4/2016 3:15:50 PM,HQ,10.10.3.50,40.2,11.0
10/4/2016 3:05:50 PM,HQ,10.10.3.50,41.1,11.0
10/4/2016 3:25:50 PM,HQ,10.10.3.50,40.5,9.4
10/4/2016 3:35:50 PM,HQ,10.10.3.50,40.8,6.2
10/4/2016 4:05:51 PM,HQ,10.10.3.50,38.3,6.1
10/4/2016 3:45:50 PM,HQ,10.10.3.50,39.6,7.4
10/4/2016 3:55:51 PM,HQ,10.10.3.50,39.4,6.4
10/4/2016 4:15:51 PM,HQ,10.10.3.50,35.8,4.3
10/4/2016 4:25:51 PM,HQ,10.10.3.50,36.8,5.8
10/4/2016 4:55:51 PM,HQ,10.10.3.50,39.4,11.9
10/4/2016 5:05:52 PM,HQ,10.10.3.50,40.5,12.3
10/4/2016 4:35:51 PM,HQ,10.10.3.50,40.6,7.0
10/4/2016 4:45:51 PM,HQ,10.10.3.50,35.2,5.2
10/4/2016 5:15:52 PM,HQ,10.10.3.50,31.8,4.9
10/4/2016 5:35:52 PM,HQ,10.10.3.50,34.8,7.6
10/4/2016 5:25:52 PM,HQ,10.10.3.50,34.3,6.4
10/4/2016 5:55:52 PM,HQ,10.10.3.50,36.7,7.0
10/4/2016 6:05:52 PM,HQ,10.10.3.50,36.4,9.9
10/4/2016 5:45:52 PM,HQ,10.10.3.50,37.7,7.2
10/4/2016 6:15:52 PM,HQ,10.10.3.50,33.4,8.7
10/4/2016 6:35:53 PM,HQ,10.10.3.50,36.5,3.7
10/4/2016 6:45:53 PM,HQ,10.10.3.50,38.0,4.2
10/4/2016 7:25:54 PM,HQ,10.10.3.50,52.0,32.1
10/4/2016 6:25:53 PM,HQ,10.10.3.50,50.5,32.7
10/4/2016 7:05:53 PM,HQ,10.10.3.50,45.6,29.7
10/4/2016 7:35:54 PM,HQ,10.10.3.50,37.6,14.7
10/4/2016 7:55:54 PM,HQ,10.10.3.50,56.4,52.6
10/4/2016 6:55:53 PM,HQ,10.10.3.50,43.7,26.8
10/4/2016 7:15:53 PM,HQ,10.10.3.50,39.2,7.6
10/4/2016 7:45:54 PM,HQ,10.10.3.50,36.5,4.1
10/4/2016 8:15:54 PM,HQ,10.10.3.50,36.3,4.4
10/4/2016 8:05:54 PM,HQ,10.10.3.50,35.9,9.4
10/4/2016 8:25:54 PM,HQ,10.10.3.50,36.7,4.7
10/4/2016 8:35:55 PM,HQ,10.10.3.50,39.0,4.5
10/4/2016 9:05:55 PM,HQ,10.10.3.50,39.7,4.6
10/4/2016 9:25:55 PM,HQ,10.10.3.50,34.7,7.8
10/4/2016 8:45:55 PM,HQ,10.10.3.50,43.6,7.9
10/4/2016 9:15:55 PM,HQ,10.10.3.50,42.1,6.4
10/4/2016 9:35:55 PM,HQ,10.10.3.50,35.4,5.4
10/4/2016 9:55:56 PM,HQ,10.10.3.50,37.9,5.3
10/4/2016 10:05:56 PM,HQ,10.10.3.50,35.6,5.1
10/4/2016 8:55:55 PM,HQ,10.10.3.50,40.1,6.3
10/4/2016 9:45:56 PM,HQ,10.10.3.50,36.1,6.3
10/4/2016 10:15:56 PM,HQ,10.10.3.50,35.4,7.7
10/4/2016 10:25:56 PM,HQ,10.10.3.50,34.0,6.0
10/4/2016 10:55:57 PM,HQ,10.10.3.50,40.7,19.5
10/4/2016 11:35:57 PM,HQ,10.10.3.50,35.7,7.7
10/4/2016 10:35:56 PM,HQ,10.10.3.50,31.8,6.1
10/4/2016 11:05:57 PM,HQ,10.10.3.50,33.4,6.6
10/4/2016 10:45:56 PM,HQ,10.10.3.50,36.8,10.4
10/4/2016 11:15:57 PM,HQ,10.10.3.50,38.7,3.9
10/4/2016 11:25:57 PM,HQ,10.10.3.50,36.5,21.0
10/4/2016 11:45:57 PM,HQ,10.10.3.50,40.5,16.0
10/4/2016 11:55:58 PM,HQ,10.10.3.50,44.8,18.2
10/5/2016 12:15:58 AM,HQ,10.10.3.50,36.4,8.5
10/5/2016 12:05:58 AM,HQ,10.10.3.50,36.8,6.4
10/5/2016 12:35:58 AM,HQ,10.10.3.50,39.7,14.7
10/5/2016 12:25:58 AM,HQ,10.10.3.50,38.9,19.4
10/5/2016 1:05:58 AM,HQ,10.10.3.50,38.6,10.7
10/5/2016 1:15:59 AM,HQ,10.10.3.50,35.2,7.0
10/5/2016 12:45:58 AM,HQ,10.10.3.50,31.6,3.7
10/5/2016 1:35:59 AM,HQ,10.10.3.50,31.9,6.8
10/5/2016 12:55:58 AM,HQ,10.10.3.50,34.2,6.4
10/5/2016 1:25:59 AM,HQ,10.10.3.50,39.3,17.0
10/5/2016 1:55:59 AM,HQ,10.10.3.50,33.2,5.3
10/5/2016 1:45:59 AM,HQ,10.10.3.50,39.4,7.6
10/5/2016 2:15:59 AM,HQ,10.10.3.50,33.9,5.6
10/5/2016 2:26:00 AM,HQ,10.10.3.50,37.8,9.1
10/5/2016 2:05:59 AM,HQ,10.10.3.50,40.7,10.5
10/5/2016 2:46:00 AM,HQ,10.10.3.50,33.8,5.1
10/5/2016 3:06:00 AM,HQ,10.10.3.50,35.5,8.2
10/5/2016 2:36:00 AM,HQ,10.10.3.50,32.0,3.8
10/5/2016 3:46:01 AM,HQ,10.10.3.50,31.5,2.7
10/5/2016 4:36:01 AM,HQ,10.10.3.50,32.1,3.5
10/5/2016 2:56:00 AM,HQ,10.10.3.50,34.8,7.3
10/5/2016 3:26:01 AM,HQ,10.10.3.50,36.5,8.5
10/5/2016 3:56:01 AM,HQ,10.10.3.50,33.9,6.9
10/5/2016 3:16:00 AM,HQ,10.10.3.50,36.8,7.2
10/5/2016 3:36:01 AM,HQ,10.10.3.50,31.4,4.8
10/5/2016 4:16:01 AM,HQ,10.10.3.50,35.7,6.9
10/5/2016 4:46:02 AM,HQ,10.10.3.50,32.7,8.7
10/5/2016 4:06:01 AM,HQ,10.10.3.50,33.5,7.7
10/5/2016 4:26:01 AM,HQ,10.10.3.50,36.0,6.1
10/5/2016 4:56:02 AM,HQ,10.10.3.50,33.8,3.2
10/5/2016 5:06:02 AM,HQ,10.10.3.50,33.5,3.5
10/5/2016 5:26:02 AM,HQ,10.10.3.50,29.1,4.5
10/5/2016 5:56:03 AM,HQ,10.10.3.50,31.7,5.7
10/5/2016 6:06:03 AM,HQ,10.10.3.50,35.2,2.7
10/5/2016 5:16:02 AM,HQ,10.10.3.50,34.4,6.1
10/5/2016 5:36:02 AM,HQ,10.10.3.50,36.1,7.6
10/5/2016 5:46:03 AM,HQ,10.10.3.50,30.6,8.3
10/5/2016 6:16:03 AM,HQ,10.10.3.50,32.3,6.7
10/5/2016 6:26:03 AM,HQ,10.10.3.50,35.6,9.4
10/5/2016 6:36:03 AM,HQ,10.10.3.50,31.6,6.3
10/5/2016 7:36:04 AM,HQ,10.10.3.50,33.5,5.0
10/5/2016 6:46:03 AM,HQ,10.10.3.50,33.0,3.5
10/5/2016 7:06:04 AM,HQ,10.10.3.50,31.4,4.4
10/5/2016 7:16:04 AM,HQ,10.10.3.50,36.4,9.1
10/5/2016 6:56:04 AM,HQ,10.10.3.50,32.1,1.9
10/5/2016 7:26:04 AM,HQ,10.10.3.50,31.8,6.4
10/5/2016 7:56:04 AM,HQ,10.10.3.50,28.8,4.7
10/5/2016 7:46:04 AM,HQ,10.10.3.50,32.9,5.6
10/5/2016 8:36:05 AM,HQ,10.10.3.50,30.0,3.7
10/5/2016 8:46:05 AM,HQ,10.10.3.50,33.3,5.5
10/5/2016 8:56:05 AM,HQ,10.10.3.50,31.3,5.8
10/5/2016 9:26:06 AM,HQ,10.10.3.50,33.6,5.1
10/5/2016 9:36:06 AM,HQ,10.10.3.50,31.0,5.9
10/5/2016 8:06:05 AM,HQ,10.10.3.50,33.1,2.5
10/5/2016 8:16:05 AM,HQ,10.10.3.50,33.5,3.5
10/5/2016 8:26:05 AM,HQ,10.10.3.50,37.5,22.9
10/5/2016 9:06:05 AM,HQ,10.10.3.50,32.6,5.4
10/5/2016 9:46:06 AM,HQ,10.10.3.50,31.4,4.0
10/5/2016 10:06:06 AM,HQ,10.10.3.50,32.3,4.5
10/5/2016 9:16:06 AM,HQ,10.10.3.50,32.3,5.3
10/5/2016 9:56:06 AM,HQ,10.10.3.50,33.3,5.1
10/5/2016 10:16:07 AM,HQ,10.10.3.50,33.7,2.8
10/5/2016 10:36:07 AM,HQ,10.10.3.50,35.1,3.3
10/5/2016 10:56:07 AM,HQ,10.10.3.50,42.2,26.3
10/5/2016 10:46:07 AM,HQ,10.10.3.50,30.5,4.6
10/5/2016 11:06:07 AM,HQ,10.10.3.50,33.4,6.4
10/5/2016 10:26:07 AM,HQ,10.10.3.50,37.6,11.9
10/5/2016 11:16:07 AM,HQ,10.10.3.50,36.9,11.0
10/5/2016 11:26:07 AM,HQ,10.10.3.50,30.8,8.5
10/5/2016 11:36:08 AM,HQ,10.10.3.50,33.1,7.8
10/5/2016 11:46:08 AM,HQ,10.10.3.50,36.9,8.8
10/5/2016 11:56:08 AM,HQ,10.10.3.50,34.4,13.8
10/5/2016 12:16:08 PM,HQ,10.10.3.50,53.7,4.5
10/5/2016 12:46:09 PM,HQ,10.10.3.50,37.8,6.6
10/5/2016 1:16:09 PM,HQ,10.10.3.50,35.4,5.0
10/5/2016 1:26:09 PM,HQ,10.10.3.50,32.5,6.2
10/5/2016 12:36:08 PM,HQ,10.10.3.50,33.2,8.1
10/5/2016 12:06:08 PM,HQ,10.10.3.50,38.8,8.0
10/5/2016 12:26:08 PM,HQ,10.10.3.50,36.9,7.7
10/5/2016 12:56:09 PM,HQ,10.10.3.50,34.6,6.7
10/5/2016 1:06:09 PM,HQ,10.10.3.50,42.3,7.2
10/5/2016 1:36:10 PM,HQ,10.10.3.50,51.9,36.9
10/5/2016 1:56:10 PM,HQ,10.10.3.50,37.3,10.0
10/5/2016 2:26:10 PM,HQ,10.10.3.50,37.9,6.8
10/5/2016 1:46:10 PM,HQ,10.10.3.50,50.4,26.7
10/5/2016 2:16:10 PM,HQ,10.10.3.50,36.2,5.1
10/5/2016 2:06:10 PM,HQ,10.10.3.50,38.6,11.3
10/5/2016 2:36:11 PM,HQ,10.10.3.50,90.0,61.6
10/5/2016 2:46:10 PM,HQ,10.10.3.50,38.9,8.0
10/5/2016 2:56:11 PM,HQ,10.10.3.50,36.0,9.4
10/5/2016 3:16:11 PM,HQ,10.10.3.50,69.1,53.5
10/5/2016 3:06:11 PM,HQ,10.10.3.50,43.1,6.1
10/5/2016 3:26:11 PM,HQ,10.10.3.50,64.7,5.6
10/5/2016 3:36:11 PM,HQ,10.10.3.50,61.1,8.5
10/5/2016 4:06:12 PM,HQ,10.10.3.50,35.9,5.8
10/5/2016 3:46:11 PM,HQ,10.10.3.50,40.4,7.4
10/5/2016 4:16:12 PM,HQ,10.10.3.50,36.4,6.1
10/5/2016 4:36:12 PM,HQ,10.10.3.50,38.2,10.6
10/5/2016 3:56:11 PM,HQ,10.10.3.50,38.6,9.1
10/5/2016 4:26:12 PM,HQ,10.10.3.50,35.7,5.2
10/5/2016 4:46:12 PM,HQ,10.10.3.50,37.0,7.8
10/5/2016 5:06:12 PM,HQ,10.10.3.50,38.8,4.7
10/5/2016 5:26:13 PM,HQ,10.10.3.50,35.6,4.8
10/5/2016 5:16:13 PM,HQ,10.10.3.50,33.9,5.3
10/5/2016 4:56:12 PM,HQ,10.10.3.50,41.1,8.6
10/5/2016 5:36:13 PM,HQ,10.10.3.50,44.9,14.0
10/5/2016 5:46:13 PM,HQ,10.10.3.50,32.4,4.9
10/5/2016 6:26:14 PM,HQ,10.10.3.50,58.2,38.4
10/5/2016 5:56:13 PM,HQ,10.10.3.50,37.6,6.5
10/5/2016 6:46:14 PM,HQ,10.10.3.50,38.7,7.8
10/5/2016 6:56:16 PM,HQ,10.10.3.50,34.3,12.8
10/5/2016 6:16:14 PM,HQ,10.10.3.50,42.7,17.3
10/5/2016 6:36:14 PM,HQ,10.10.3.50,41.8,11.3
10/5/2016 6:06:13 PM,HQ,10.10.3.50,32.3,4.0
10/5/2016 7:06:14 PM,HQ,10.10.3.50,44.9,9.5
10/5/2016 7:16:14 PM,HQ,10.10.3.50,36.7,4.0
10/5/2016 7:26:14 PM,HQ,10.10.3.50,39.2,5.8
10/5/2016 7:46:15 PM,HQ,10.10.3.50,35.1,4.7
10/5/2016 7:36:15 PM,HQ,10.10.3.50,36.8,9.8
10/5/2016 8:06:15 PM,HQ,10.10.3.50,42.2,8.6
10/5/2016 8:16:15 PM,HQ,10.10.3.50,38.8,12.3
10/5/2016 7:56:15 PM,HQ,10.10.3.50,35.3,4.5
10/5/2016 8:36:16 PM,HQ,10.10.3.50,42.7,16.4
10/5/2016 8:56:16 PM,HQ,10.10.3.50,45.2,16.7
10/5/2016 8:26:15 PM,HQ,10.10.3.50,49.5,20.3
10/5/2016 9:16:16 PM,HQ,10.10.3.50,34.9,5.4
10/5/2016 9:26:16 PM,HQ,10.10.3.50,35.5,7.4
10/5/2016 9:56:17 PM,HQ,10.10.3.50,42.0,19.7
10/5/2016 8:46:16 PM,HQ,10.10.3.50,39.7,5.4
10/5/2016 9:06:16 PM,HQ,10.10.3.50,42.9,10.9
10/5/2016 9:36:16 PM,HQ,10.10.3.50,41.5,12.2
10/5/2016 9:46:17 PM,HQ,10.10.3.50,38.9,8.6
10/5/2016 10:06:17 PM,HQ,10.10.3.50,45.3,28.1
10/5/2016 10:16:17 PM,HQ,10.10.3.50,44.6,25.3
10/5/2016 10:26:17 PM,HQ,10.10.3.50,33.0,2.8
10/5/2016 10:36:17 PM,HQ,10.10.3.50,35.2,3.2
10/5/2016 10:46:17 PM,HQ,10.10.3.50,27.1,3.3
10/5/2016 11:06:18 PM,HQ,10.10.3.50,33.7,10.6
10/5/2016 11:16:18 PM,HQ,10.10.3.50,39.7,3.8
10/5/2016 10:56:18 PM,HQ,10.10.3.50,38.2,4.6
10/5/2016 11:26:18 PM,HQ,10.10.3.50,34.1,6.8
10/5/2016 11:46:18 PM,HQ,10.10.3.50,33.8,5.9
10/6/2016 12:06:19 AM,HQ,10.10.3.50,34.5,8.0
10/5/2016 11:36:18 PM,HQ,10.10.3.50,36.0,6.4
10/5/2016 11:56:18 PM,HQ,10.10.3.50,35.8,4.9
10/6/2016 12:16:19 AM,HQ,10.10.3.50,52.9,33.9
10/6/2016 12:36:19 AM,HQ,10.10.3.50,36.3,10.3
10/6/2016 12:26:19 AM,HQ,10.10.3.50,32.0,8.7
10/6/2016 12:56:19 AM,HQ,10.10.3.50,38.6,9.1
